name,trade_date,close,VMF1,VMF2,VMF3,VMF4,VMF5,VMF6,VMF7,VMF8,VMF9,CCI,MACD,RSI,volume,OpenInterest
Brent oil,2018-07-03,77.88,0.183494752,0.153617401,-0.240270977,0.050844989,0.152323057,1.44107945,-1.179626171,12.76582654,64.09801078,76.83428374,0.4570708,55.9129235,273456,522300
Brent oil,2018-07-04,78.16,-0.154326426,-0.075611011,0.10991169,0.235441293,0.043326774,1.544151079,-1.314063838,12.79102386,64.11182725,84.81058819,0.539710776,56.77329914,97245,504212
Brent oil,2018-07-05,77.54,0.111946834,-0.032831814,0.169546006,-0.111119516,-0.135797729,1.490295507,-1.449930936,12.81135327,64.1222835,70.73491342,0.548847957,54.24874413,254024,501424
Brent oil,2018-07-06,77.29,-0.059878433,0.12683103,-0.255608827,-0.222187843,-0.097878916,1.283358906,-1.586367164,12.82714011,64.12972083,42.62069677,0.529809019,53.22106562,315279,495848
Brent oil,2018-07-09,78.18,0.007386702,-0.162877666,0.026377458,0.172164768,0.099922025,0.940099046,-1.724788862,12.83651165,64.13230076,67.65227909,0.579851913,56.38847053,212186,474306
Brent oil,2018-07-10,78.86,0.046031082,0.132945412,0.260512133,0.210457701,0.146822167,0.490648928,-1.868130806,12.8360496,64.12663874,97.64889464,0.666696325,58.68997744,261549,458063
Brent oil,2018-07-11,74.17,-0.079991499,-0.028029524,-0.217671134,-0.209227778,-0.020210937,-0.016765157,-2.016290462,12.82500049,64.11195051,-33.3025915,0.353008085,42.16306428,560842,448633
Brent oil,2018-07-12,74.53,0.096921576,-0.093186007,-0.096480714,-0.167278244,-0.126143041,-0.513845554,-2.159821312,12.81143933,64.09618724,-75.33605699,0.13193601,43.47875516,416412,421191
Brent oil,2018-07-13,74.92,-0.099328841,0.161815865,0.280785259,0.234650418,-0.042046542,-0.945844608,-2.299051148,12.79396887,64.07788594,-57.83012763,-0.01166104,44.94002816,302426,387288
Brent oil,2018-07-16,71.87,0.095883026,-0.133267572,-0.102754835,0.127416611,0.0797379,-1.264043443,-2.432722252,12.77273035,64.05711152,-121.2671624,-0.367337806,36.90443228,330000,360024
Brent oil,2018-07-17,71.6,-0.091069762,0.028168625,-0.192537942,-0.245507456,0.078544389,-1.424691935,-2.552454715,12.75477696,64.04079679,-144.4964177,-0.663354214,36.28588756,286435,342177
Brent oil,2018-07-18,73.06,0.076977276,0.072315014,0.208099005,-0.107842231,-0.037565749,-1.41575201,-2.6587513,12.73878729,64.02758843,-114.7304528,-0.771249073,41.95162469,287114,321718
Brent oil,2018-07-19,72.7,-0.056593981,-0.11249363,0.039237237,0.242516085,-0.103641973,-1.249636184,-2.754441687,12.72141208,64.01415311,-101.7396946,-0.875710867,40.98386392,213619,358371
Brent oil,2018-07-20,73.07,0.033321176,0.081732551,-0.198307485,0.091958616,-0.016940598,-0.952294772,-2.838969931,12.70264466,64.00048424,-89.07283849,-0.918058873,42.45321046,160071,370296
Brent oil,2018-07-23,73.26,-0.009894344,-0.012536628,0.080155166,-0.23832993,0.100090286,-0.563704536,-2.912199279,12.68210367,63.98620176,-67.95950065,-0.925618605,43.23478839,274512,379928
Brent oil,2018-07-24,74.15,-0.010844167,-0.044624968,0.119520804,-0.076648642,0.07238312,-0.132364662,-2.974081752,12.65937846,63.97090048,-54.05807782,-0.849995961,46.87456533,209130,401658
Brent oil,2018-07-25,74.84,0.028113736,0.057269496,-0.126878843,0.233475614,-0.066125317,0.289746357,-3.025604373,12.63309839,63.95322265,-32.03816288,-0.726018153,49.57410605,197213,416347
Brent oil,2018-07-26,75.06,-0.03687576,-0.022638778,-0.030221053,0.066384111,-0.108662086,0.654936567,-3.067876194,12.60176833,63.93167955,-15.46775924,-0.603060973,50.43884902,210326,423783
Brent oil,2018-07-27,74.92,0.042458895,-0.016907625,0.12175883,-0.218125843,0.020900293,0.927339177,-3.100822554,12.56496329,63.90582584,-10.52308624,-0.511022602,49.85296125,203340,435105
Brent oil,2018-07-30,75.35,-0.040628916,0.032000807,-0.024042313,-0.046634749,0.137170034,1.086846944,-3.122844584,12.52364557,63.87657213,6.58316503,-0.398787153,51.7083973,203108,447501
Brent oil,2018-07-31,74.19,0.037104022,-0.004766791,-0.092056082,0.209475804,0.055051521,1.127418741,-3.133118505,12.47793181,63.84396364,-13.18669293,-0.398844426,46.68964787,288571,469138
Brent oil,2018-08-01,72.62,-0.029607699,-0.035543027,0.060463476,0.040518044,-0.111618141,1.062675678,-3.126038642,12.43251575,63.81257529,-62.78372262,-0.519586229,40.90312969,284022,467508
Brent oil,2018-08-02,73.39,0.011935824,0.041719283,0.052117097,-0.20583641,-0.123868942,0.914057151,-3.096694455,12.39156279,63.78647298,-53.10345575,-0.546838794,44.53391047,226453,452386
Brent oil,2018-08-03,73.42,0.006519352,-0.011852129,-0.092438726,-0.056964297,0.023432719,0.696802663,-3.048239586,12.35171061,63.76228162,-37.85923249,-0.559565576,44.67652383,175359,435142
Brent oil,2018-08-06,73.67,-0.022781605,-0.035834211,0.001209163,0.200060703,0.13128511,0.431457412,-2.981629832,12.31191536,63.73895262,-10.94415991,-0.543216866,45.92430442,200582,419656
Brent oil,2018-08-07,74.46,0.032153717,0.064965833,0.09320257,0.072080161,0.064381127,0.140084537,-2.897936629,12.27110784,63.71541568,21.20001718,-0.461197599,49.77896536,228992,418054
Brent oil,2018-08-08,72.23,-0.029151037,-0.047149554,-0.055241288,-0.195832212,-0.082657076,-0.156461331,-2.799899486,12.22660549,63.68898523,-31.35437304,-0.569573414,40.91330503,269509,406210
Brent oil,2018-08-09,72.03,0.017179614,-0.004027674,-0.051706045,-0.07411271,-0.105139559,-0.429228095,-2.683709408,12.18202358,63.66321418,-55.95608991,-0.663946792,40.22142234,197055,399036
Brent oil,2018-08-10,72.96,-0.002156555,0.050580667,0.075116845,0.188729023,0.010277667,-0.655717982,-2.548174464,12.13850524,63.63919769,-41.85782181,-0.656131668,44.88852715,228741,380452
Brent oil,2018-08-13,72.83,-0.014689785,-0.065301891,0.000234894,0.068696157,0.09075064,-0.822971407,-2.395521342,12.09401663,63.61488565,-51.79120541,-0.652901795,44.36708283,220337,360464
Brent oil,2018-08-14,72.16,0.032852592,0.042362788,-0.05740203,-0.17880195,0.046866607,-0.920924179,-2.226554863,12.04793204,63.58961995,-38.33246392,-0.696378084,41.67979439,242747,349123
Brent oil,2018-08-15,71.16,-0.047385125,0.008229004,0.032643034,-0.057052077,-0.03406798,-0.940288172,-2.039243566,12.00233697,63.56541649,-105.5483252,-0.802276851,37.98201273,147626,358646
Brent oil,2018-08-16,71.66,0.051576265,-0.060647981,0.021371261,0.168403733,-0.056100317,-0.875286777,-1.829570501,11.96131182,63.54627251,-113.724039,-0.836217175,40.80963506,143351,368768
Brent oil,2018-08-17,72.03,-0.05222155,0.069648445,-0.046890441,0.030801063,-0.037163368,-0.733354595,-1.597729245,11.92507957,63.5323771,-75.25506224,-0.823763386,42.88488861,132198,374100
Brent oil,2018-08-20,72.44,0.042945531,-0.034917023,0.008231603,-0.170213607,-0.006523523,-0.531177306,-1.345268282,11.89280723,63.52290163,-60.39176627,-0.771911975,45.17859145,166005,372176
Brent oil,2018-08-21,73.07,-0.029007765,-0.028443794,0.031724493,-0.014051748,0.044813177,-0.290459221,-1.073550897,11.86404281,63.5174178,-22.21743656,-0.672234522,48.59472757,147689,373824
Brent oil,2018-08-22,75.2,0.005810417,0.072609699,-0.03214837,0.16024302,0.070321281,-0.036496174,-0.78445128,11.83804583,63.5152346,89.48482292,-0.416564329,58.10103775,163680,384297
Brent oil,2018-08-23,75.07,0.022755271,-0.071457854,-0.00910772,-0.012282094,-0.00748175,0.200940835,-0.483774769,11.81040212,63.5120219,114.9365893,-0.221876123,57.40330415,171750,422105
Brent oil,2018-08-24,75.75,-0.049967571,0.030414168,0.045797865,-0.141369362,-0.10708808,0.4022121,-0.172705814,11.78119582,63.50791356,154.6492594,-0.012569111,60.10230953,213773,435956
Brent oil,2018-08-27,76.56,0.072536103,0.026384478,-0.02536043,0.039148083,-0.065069387,0.552570593,0.146343857,11.7492944,63.50181982,158.7411378,0.216176486,63.10145715,83002,442830
Brent oil,2018-08-28,76.27,-0.082916016,-0.060955512,-0.027523747,0.125928885,0.102166438,0.645595486,0.472022159,11.71456459,63.49363135,148.9039018,0.369795669,61.32408319,221288,447715
Brent oil,2018-08-29,77.69,0.079107542,0.056784226,0.052447005,-0.058858474,0.155954167,0.683411152,0.804871888,11.67871185,63.48506029,158.541526,0.599214737,66.32572622,242175,457122
Brent oil,2018-08-30,77.75,-0.060777762,-0.022799071,-0.018708295,-0.113402351,-0.035070648,0.666872487,1.140880862,11.63907441,63.47348134,165.2673976,0.776916688,66.52272781,260166,463991
Brent oil,2018-08-31,77.71,0.03582322,-0.008893959,-0.032334972,0.084767241,-0.213143021,0.60242852,1.477259895,11.59413492,63.45739485,138.8778422,0.904097228,66.24449094,240820,492888
Brent oil,2018-09-03,78.01,-0.002023487,0.028698117,0.060016717,0.11230775,-0.070418008,0.503672781,1.814271877,11.54520874,63.43809003,126.3233384,1.017368623,67.34756864,110912,494329
Brent oil,2018-09-04,77.86,-0.033628885,-0.028438786,-0.022046269,-0.103562528,0.224086028,0.384431023,2.151573274,11.49292632,63.41615433,123.3438592,1.082554262,66.18300662,320446,492697
Brent oil,2018-09-05,77.12,0.070186599,0.020771415,-0.046438466,-0.102538997,0.213323864,0.258346961,2.489636824,11.43863556,63.39287145,81.36180997,1.062257491,60.61445735,277124,460796
Brent oil,2018-09-06,76.63,-0.10327798,-0.013801143,0.073429868,0.127020924,-0.14129246,0.1387078,2.831330119,11.38598787,63.37180753,52.72366199,0.995161646,57.18349977,274791,437953
Brent oil,2018-09-07,77.1,0.122295792,0.000911081,-0.025617216,0.082388914,-0.335908575,0.030629031,3.177529271,11.33683073,63.35475467,46.14589449,0.968745679,59.54864937,208999,428388
Brent oil,2018-09-10,77.36,-0.129325479,0.008399107,-0.074078312,-0.163265073,-0.044818462,-0.070929333,3.525632269,11.28984109,63.34038626,58.45409736,0.957750314,60.83742945,244533,421386
Brent oil,2018-09-11,79.5,0.119521436,-0.018265092,0.102248146,-0.067602315,0.348170104,-0.174814601,3.872394196,11.24322391,63.32693088,86.56477208,1.108933428,69.46159749,280309,411119
Brent oil,2018-09-12,79.29,-0.09134569,0.027657663,4.03E-05,0.195360087,0.253289332,-0.290727748,4.212589088,11.19326776,63.31071057,81.55549987,1.197992182,67.88184211,258562,424909
Brent oil,2018-09-13,78.02,0.053209863,-0.020304664,-0.112968967,0.062553047,-0.22500507,-0.416307875,4.54584856,11.14082688,63.29255786,49.88907291,1.152804685,59.12433575,230527,430220
Brent oil,2018-09-14,77.62,-0.008314876,-0.002016618,0.098312306,-0.218615302,-0.394159806,-0.539359256,4.874013173,11.0887585,63.27527006,26.32070835,1.072355169,56.64557952,203642,456755
Brent oil,2018-09-17,77.53,-0.040596468,0.025546446,0.038624418,-0.057448127,0.013784305,-0.64397214,5.197790552,11.03880232,63.26052942,21.05180308,0.989924862,56.07592546,149658,475505
Brent oil,2018-09-18,78.39,0.083558539,-0.04180813,-0.147238846,0.236359397,0.417636496,-0.711183596,5.518619529,10.9934873,63.25081658,26.21267304,0.982665506,60.19520435,192553,473299
Brent oil,2018-09-19,78.85,-0.123732155,0.027634046,0.070218021,0.0357641,0.205165536,-0.726994181,5.835029125,10.95268134,63.24599554,31.67713949,1.002474666,62.23529175,236968,482597
Brent oil,2018-09-20,78.22,0.152626065,0.005790716,0.101705927,-0.265517097,-0.337551853,-0.683323482,6.143669527,10.91456397,63.24427592,25.33234146,0.95631404,57.86138424,304599,497299
Brent oil,2018-09-21,78.22,-0.170063293,-0.041783361,-0.15569504,-0.015274218,-0.39891979,-0.573456428,6.444136883,10.88023887,63.24678675,21.06734598,0.909250142,57.86138424,294022,544621
Brent oil,2018-09-24,80.73,0.167006132,0.047614566,0.002206246,0.282240752,0.137340421,-0.399985017,6.734299698,10.84922766,63.25310318,60.92033324,1.062242813,68.19102251,282713,560452
Brent oil,2018-09-25,80.89,-0.14585132,-0.021946623,0.160788412,-0.017487609,0.483157993,-0.175744929,7.010247662,10.81941626,63.26119424,85.969719,1.182767067,68.71744926,338882,579813
Brent oil,2018-09-26,81.18,0.106197142,-0.021145875,-0.118457469,-0.299168827,0.111982827,0.081590934,7.269921909,10.79051544,63.27085352,82.38645351,1.286849978,69.69636577,283100,575515
Brent oil,2018-09-27,81.3,-0.053330214,0.050690827,-0.086735018,0.047185847,-0.443159839,0.347175144,7.510109283,10.76112392,63.28077789,87.35680625,1.36330411,70.11313135,339933,573232
Brent oil,2018-09-28,82.95,-0.008128897,-0.046374354,0.187613416,0.312535304,-0.351198655,0.593897764,7.728699703,10.73092508,63.29075506,117.0074695,1.539291774,75.16980224,350243,590669
Brent oil,2018-10-01,84.95,0.070173353,0.005951374,-0.046882606,-0.083856331,0.268371778,0.790499682,7.92090037,10.69702734,63.2980307,156.2065621,1.81917622,79.66169827,347526,589809
Brent oil,2018-10-02,84.64,-0.119418685,0.052318684,-0.157984149,-0.320991748,0.504352418,0.906722033,8.07946458,10.654067,63.2973918,155.0753073,1.992998207,77.32665401,268609,585925
Brent oil,2018-10-03,86.1,0.160713997,-0.072228464,0.184001064,0.142491134,0.012168535,0.928295374,8.202575661,10.60169535,63.28858311,156.8097498,2.222938532,80.26120722,345222,564273
Brent oil,2018-10-04,84.88,-0.179849365,0.045183149,0.032759175,0.341002418,-0.489249247,0.850403438,8.286376007,10.53725901,63.2690197,124.6229959,2.280436637,71.88830058,361253,554769
Brent oil,2018-10-05,84.11,0.18864578,0.035556176,-0.207540256,-0.176976137,-0.257212146,0.686349315,8.331380309,10.46198905,63.23993556,91.39421178,2.238072627,67.12845574,300619,541125
Brent oil,2018-10-08,83.76,-0.177919953,-0.107378945,0.133394773,-0.337357395,0.369053727,0.461150889,8.338979334,10.37763642,63.20304429,63.32394207,2.151456122,65.02103872,290090,514507
Brent oil,2018-10-09,84.86,0.155950643,0.124067975,0.115616579,0.225207885,0.457729472,0.205504049,8.310124596,10.2853028,63.15939685,82.40601504,2.146825457,68.38076929,351396,508873
Brent oil,2018-10-10,82.6,-0.117506847,-0.052393671,-0.222455453,0.341019847,-0.131747745,-0.049860844,8.244079396,10.18423497,63.10818333,46.00621202,1.938447296,56.39562211,319094,510411
Brent oil,2018-10-11,80.36,0.075452502,-0.061981236,0.064891932,-0.255550484,-0.518937274,-0.271376289,8.143631974,10.07683838,63.05170797,-16.87668508,1.574408026,47.50774453,482510,484386
Brent oil,2018-10-12,80.6,-0.031798334,0.15509521,0.179755891,-0.330800442,-0.123380464,-0.429312201,8.013760982,9.967472784,62.99420717,-32.5045321,1.290395402,48.44524036,373090,456089
Brent oil,2018-10-15,80.76,-0.011832285,-0.169660291,-0.221360161,0.280273859,0.449315482,-0.510609453,7.855252932,9.856428535,62.935891,-26.09684563,1.06593656,49.09792445,284648,432933
Brent oil,2018-10-16,81.56,0.05244022,0.085430101,-0.008363257,0.315167478,0.335474746,-0.516543142,7.667671955,9.742841715,62.87584656,-24.79614942,0.941748732,52.34643544,329327,413319
Brent oil,2018-10-17,80.36,-0.085136353,0.062557355,0.24679886,-0.304089773,-0.281810106,-0.461004686,7.449039324,9.624293876,62.81162311,-40.96593491,0.737991901,47.45428069,336595,397768
Brent oil,2018-10-18,78.77,0.115411222,-0.184235191,-0.184001141,-0.287634292,-0.455375138,-0.362476057,7.198929696,9.499683326,62.74206186,-74.95125874,0.443105587,41.87057454,218662,423854
Brent oil,2018-10-19,79.54,-0.136076778,0.215102056,-0.106727962,0.341688717,0.080459861,-0.237399693,6.920693182,9.371324596,62.66937213,-61.58479416,0.268444167,45.23148112,180655,450028
Brent oil,2018-10-22,79.57,0.148211816,-0.126928494,0.27749713,0.263231973,0.494301354,-0.103826846,6.616721522,9.240422238,62.59464287,-63.67861271,0.130935143,45.36402337,170190,445100
Brent oil,2018-10-23,75.91,-0.148348188,-0.03666225,-0.106381137,-0.371921466,0.144617903,0.02315902,6.290475091,9.109079398,62.51984522,-105.780951,-0.270257797,34.41996738,362643,452969
Brent oil,2018-10-24,75.82,0.132625826,0.18716441,-0.207141399,-0.23459322,-0.430725717,0.135144945,5.948994471,8.982857501,62.45039778,-115.765049,-0.588682377,34.20146431,327669,466189
Brent oil,2018-10-25,76.7,-0.113308469,-0.258355432,0.252060854,0.37900214,-0.362802918,0.217011991,5.592789898,8.861176179,62.38565981,-101.6461008,-0.761252262,38.32421102,193711,483760
Brent oil,2018-10-26,77.82,0.088188743,0.197679801,0.015721972,0.187939485,0.240747187,0.252463818,5.218847834,8.740237793,62.32183938,-80.20982403,-0.79843662,43.20200511,211478,494057
Brent oil,2018-10-29,76.87,-0.058342735,-0.023095188,-0.25602121,-0.38517156,0.479356541,0.233068608,4.824682064,8.616766435,62.25567527,-75.43505673,-0.894254147,40.29122445,220627,501728
Brent oil,2018-10-30,76.18,0.031428417,-0.174458441,0.181066215,-0.133921512,0.011430129,0.161595697,4.408672008,8.488157601,62.18455338,-86.23116292,-1.014176663,38.27415277,330020,498530
Brent oil,2018-10-31,74.59,-0.000728081,0.302740171,0.127531117,0.404549307,-0.447282188,0.056506759,3.973375115,8.355578932,62.10956853,-95.09035705,-1.223413088,34.04462277,334197,502226
Brent oil,2018-11-01,72.75,-0.030558579,-0.281444231,-0.273501266,0.091233989,-0.22100587,-0.052723981,3.524894111,8.223437989,62.03500956,-123.1040095,-1.520183358,29.92359389,360162,498534
Brent oil,2018-11-02,72.62,0.057805184,0.100798657,0.063809653,-0.425687188,0.313261543,-0.140862099,3.065783591,8.092685178,61.9617342,-120.7599546,-1.745742021,29.65050787,312874,494632
Brent oil,2018-11-05,72.71,-0.081923705,0.152798075,0.225755776,-0.052719035,0.345321573,-0.18859065,2.59788338,7.963648638,61.89000167,-100.7005856,-1.895387788,30.12593675,231141,477269
Brent oil,2018-11-06,71.65,0.099173982,-0.349422633,-0.225846143,0.437889598,-0.141021939,-0.186405852,2.121716708,7.83544214,61.81888139,-104.5372039,-2.075590167,27.74747532,290879,466233
Brent oil,2018-11-07,72,-0.109142442,0.372457289,-0.065874753,0.008950533,-0.387986979,-0.13583487,1.636517724,7.705957595,61.74623886,-85.66592401,-2.165200689,29.72049364,361361,440090
Brent oil,2018-11-08,70.96,0.116101195,-0.186367738,0.278806954,-0.44355681,-0.034483322,-0.047625506,1.140555202,7.57204678,61.66889153,-86.00699309,-2.293696675,27.33212446,350468,410028
Brent oil,2018-11-09,69.88,-0.111415679,-0.111185303,-0.118543549,0.052579591,0.369404746,0.067711807,0.636582266,7.434663215,61.58769295,-97.3728784,-2.45438502,25.07830692,292213,384383
Brent oil,2018-11-12,68.97,0.099137669,0.370881042,-0.195152705,0.459292587,0.213629036,0.199580905,0.130501252,7.297569175,61.50624595,-85.38760844,-2.624902841,23.33245232,319229,367649
Brent oil,2018-11-13,65.35,-0.081701574,-0.448840368,0.247682055,-0.111778906,-0.26067733,0.335017474,-0.370241133,7.165942991,61.42954569,-116.0273552,-3.01736093,17.97241172,445041,355596
Brent oil,2018-11-14,65.86,0.04898456,0.274838743,0.012521356,-0.482799613,-0.347762665,0.455796132,-0.858339028,7.045014257,61.36266974,-104.397013,-3.249772698,20.73511852,379718,332658
Brent oil,2018-11-15,66.63,-0.017524206,0.049116754,-0.276074117,0.140643277,0.05292884,0.529196463,-1.335213947,6.931920385,61.30271464,-87.2812555,-3.333402743,24.85046479,316040,301972
Brent oil,2018-11-16,67.32,-0.014679721,-0.359929623,0.183836876,0.486158598,0.343938261,0.523854362,-1.803382992,6.823008124,61.24603462,-67.62498982,-3.305894626,28.4360726,187432,339238
Brent oil,2018-11-19,67.3,0.043132058,0.487238533,0.15824082,-0.175575347,0.131919296,0.419621227,-2.264934587,6.715093509,61.18945374,-64.54977701,-3.248264112,28.3937838,144925,356705
Brent oil,2018-11-20,62.58,-0.06041307,-0.348949302,-0.299767343,-0.480896065,-0.234521567,0.215635632,-2.720006676,6.606751637,61.1315136,-90.55208233,-3.542618962,20.60558061,242464,366726
Brent oil,2018-11-21,63.75,0.065541651,0.015803934,0.055611124,0.223114047,-0.224641489,-0.061945812,-3.161621389,6.503329848,61.07745709,-83.57557395,-3.639533799,26.02238177,231477,386803
Brent oil,2018-11-22,62.76,-0.065198454,0.324404396,0.253135375,0.461704996,0.082504265,-0.379347905,-3.588253437,6.404906659,61.02728454,-81.88469115,-3.752962417,24.49924258,126236,409516
Brent oil,2018-11-23,59.09,0.057686939,-0.489628703,-0.238106993,-0.273940545,0.217050607,-0.689439139,-3.994939825,6.315005339,60.98443063,-100.7795039,-4.091825723,19.85878529,225744,430400
Brent oil,2018-11-26,60.55,-0.059653506,0.372292127,-0.094328949,-0.455633494,0.024522797,-0.944007063,-4.377031371,6.237104071,60.95232104,-88.8858268,-4.194219188,25.87398756,244619,443885
Brent oil,2018-11-27,61.04,0.060396905,-0.059276504,0.280128587,0.29047941,-0.188436971,-1.113015773,-4.73982465,6.165396954,60.92520652,-74.96151968,-4.187556299,27.83178688,306895,431492
Brent oil,2018-11-28,58.96,-0.059952477,-0.270671713,-0.084954982,0.442942659,-0.111496781,-1.169932933,-5.084677497,6.098046393,60.90129721,-73.60153373,-4.300540574,24.83341238,336180,412082
Brent oil,2018-11-29,59.7,0.052050194,0.432646127,-0.212072386,-0.307083443,0.121978081,-1.094022687,-5.40823092,6.037856937,60.88341809,-69.47029777,-4.281020668,27.81300452,370876,422770
Brent oil,2018-11-30,59.07,-0.04434801,-0.360667413,0.192306087,-0.447224224,0.14330134,-0.887111666,-5.712379725,5.982723503,60.86953679,-64.66142326,-4.267197145,26.83763379,372803,420611
Brent oil,2018-12-03,61.9,0.032421743,0.101688149,0.085793138,0.312837097,-0.066000526,-0.568829335,-5.999609795,5.930180377,60.85729218,-36.53402983,-3.981982737,37.4493204,294774,400820
Brent oil,2018-12-04,61.31,-0.014772068,0.196826357,-0.222319913,0.446647631,-0.16148726,-0.176737163,-6.27576895,5.87454708,60.8411279,-26.06050154,-3.760210961,36.26825593,277419,401319
Brent oil,2018-12-05,61.61,-0.000600294,-0.362801336,0.052768948,-0.305447449,0.022545603,0.249478562,-6.541550335,5.815030504,60.82031955,-22.60867954,-3.519675114,37.35019625,256240,387209
Brent oil,2018-12-06,60.31,0.020976602,0.326956719,0.184712515,-0.43318682,0.190909373,0.666302857,-6.798148985,5.75011034,60.79337052,-34.96695616,-3.394814549,34.60839634,399988,374850
Brent oil,2018-12-07,61.4,-0.039846652,-0.115107296,-0.144727248,0.317714092,0.065084326,1.0397207,-7.03910097,5.685543562,60.76598631,-18.14955287,-3.171350408,38.67338811,423077,358339
Brent oil,2018-12-10,59.81,0.053874148,-0.151009337,-0.112201463,0.415203402,-0.187316381,1.328395274,-7.2655786,5.619654277,60.73647359,-22.85094366,-3.086968526,35.23274611,264954,354032
Brent oil,2018-12-11,60.46,-0.058798968,0.327721334,0.21218405,-0.32288361,-0.160426094,1.502635445,-7.473611828,5.555821159,60.70817063,-22.89582733,-2.933826385,37.67391609,235332,355816
Brent oil,2018-12-12,60.18,0.048522286,-0.328912312,-0.006360086,-0.40588922,0.126617062,1.53485141,-7.664426759,5.492489332,60.67952484,-18.74906279,-2.802745489,37.02649843,246916,356064
Brent oil,2018-12-13,61.71,-0.020857041,0.159629246,-0.22249109,0.323952684,0.232458381,1.407612661,-7.841115108,5.426391811,60.64729399,-9.383650732,-2.54605538,42.80989229,252397,342783
Brent oil,2018-12-14,60.36,-0.014084682,0.098485252,0.154970274,0.408418541,-0.015699805,1.122594971,-8.005577055,5.355303772,60.6092453,-9.739255002,-2.423622328,39.37384032,120009,340899
Brent oil,2018-12-17,58.7,0.059207673,-0.296806599,0.153286879,-0.307368637,-0.235101911,0.706639446,-8.155039332,5.281340184,60.56741901,-21.97172467,-2.432501021,35.59102541,161267,344511
Brent oil,2018-12-18,56,-0.103593194,0.336240886,-0.270844025,-0.40190145,-0.084153743,0.202931419,-8.28745257,5.205725646,60.52292884,-56.94383968,-2.627121067,30.4643119,265774,364876
Brent oil,2018-12-19,56.77,0.141419399,-0.194969365,0.013011972,0.301362227,0.208376512,-0.327779159,-8.395800324,5.134448297,60.48160564,-54.94356606,-2.688237958,33.41021076,268586,387571
Brent oil,2018-12-20,55,-0.172606566,-0.05943364,0.277988889,0.386616895,0.168972892,-0.828214551,-8.478775494,5.068035605,60.44385506,-75.5816725,-2.846682953,30.23887034,272368,414153
Brent oil,2018-12-21,53.79,0.187675533,0.284039476,-0.204955201,-0.301081234,-0.154464653,-1.241677141,-8.532547095,5.009623307,60.412692,-98.24115013,-3.034904154,28.26376421,204384,443259
Brent oil,2018-12-24,50.68,-0.191491487,-0.365497468,-0.167584413,-0.385612587,-0.255293835,-1.523552686,-8.554947078,4.960907846,60.38971678,-130.168637,-3.395876273,23.93623155,93668,451295
Brent oil,2018-12-26,55.18,0.168410874,0.238708644,0.321875089,0.282663925,0.037843716,-1.64364776,-8.542315258,4.925361889,60.3783393,-97.69355489,-3.281015383,38.58828206,178268,463712
Brent oil,2018-12-27,53.58,-0.130581082,0.01225571,-0.0580715,0.354432181,0.259547905,-1.602843008,-8.500837391,4.897235333,60.37284375,-94.63683647,-3.281269496,35.93757639,224693,472381
Brent oil,2018-12-28,52.8,0.077644104,-0.251861997,-0.290058469,-0.266997517,0.07154465,-1.409482293,-8.42907948,4.878356241,60.37506461,-103.18086,-3.306297426,34.68666121,239069,483079
Brent oil,2018-12-31,54.15,-0.025574231,0.336549371,0.251529906,-0.34021289,-0.232729051,-1.088482724,-8.327019004,4.869343646,60.38564663,-84.82565077,-3.180535291,38.66594237,109109,494373
Brent oil,2019-01-02,54.68,-0.029092895,-0.238613899,0.107859663,0.230613441,-0.189419028,-0.680003171,-8.197026371,4.86873748,60.40319612,-63.71134985,-3.003479086,40.20617341,300950,492814
Brent oil,2019-01-03,55.55,0.074528183,0.013080311,-0.328199038,0.317761545,0.136712273,-0.229830616,-8.040279045,4.876431989,60.42768675,-42.90221701,-2.761130445,42.74775896,278356,499715
Brent oil,2019-01-04,57.42,-0.116181074,0.198572629,0.110934087,-0.208340671,0.245793174,0.213232938,-7.858705798,4.891813132,60.45861398,-0.898628239,-2.390616491,47.87626585,321106,501313
Brent oil,2019-01-07,57.57,0.145429864,-0.290806463,0.24194723,-0.315120914,-0.03417456,0.599536716,-7.657773126,4.911030122,60.49228007,21.81030395,-2.061118476,48.27650599,296583,495064
Brent oil,2019-01-08,58.59,-0.161487128,0.22274119,-0.268054767,0.183046633,-0.264017789,0.892397657,-7.440141231,4.933056847,60.5278054,31.76475346,-1.698108709,51.03014818,288249,488207
Brent oil,2019-01-09,61.34,0.160199863,-0.047472595,-0.06088718,0.30991664,-0.083308717,1.066454441,-7.210040236,4.955418634,60.56287833,85.24580604,-1.174974462,57.58622177,329048,446902
Brent oil,2019-01-10,61.18,-0.137346354,-0.130168023,0.30285429,-0.15940666,0.229174303,1.107884809,-6.975465796,4.97195195,60.59151074,91.26723457,-0.764484958,57.10717526,300922,425796
Brent oil,2019-01-11,60.59,0.107387214,0.237510681,-0.115315941,-0.284479579,0.208972116,1.029951587,-6.737228712,4.98321221,60.61434745,84.47707685,-0.481229821,55.28096237,292786,400147
Brent oil,2019-01-14,59.32,-0.069388037,-0.220981818,-0.221079123,0.152201267,-0.10916113,0.864469566,-6.4930474,4.992508074,60.63472611,57.58110026,-0.35513272,51.46577695,263276,377813
Brent oil,2019-01-15,60.53,0.027329061,0.096205023,0.23781362,0.263912877,-0.263567874,0.649537712,-6.241072896,5.002700706,60.65553678,63.61816609,-0.155767383,54.67530571,234362,362941
