,date,value
746,2022-04-20,432261.0434
747,2022-04-21,432313.9534
748,2022-04-22,440726.6434
749,2022-04-25,433848.3434
750,2022-04-26,434536.17339999997
751,2022-04-27,434536.17339999997
752,2022-04-28,437022.9434
753,2022-05-05,434641.9934
754,2022-05-09,433107.6034
755,2022-05-10,433001.7834
756,2022-05-11,439827.17339999997
757,2022-05-12,434853.6334
758,2022-05-13,433901.2534
759,2022-05-16,430567.92339999997
760,2022-05-17,425541.47339999996
761,2022-05-18,430462.1034
762,2022-05-19,433583.7934
763,2022-05-20,436705.48339999997
764,2022-05-23,436440.9334
765,2022-05-24,433425.06340000004
766,2022-05-25,433107.6034
767,2022-05-26,432525.5934
768,2022-05-27,425647.2934
769,2022-05-30,421943.5934
770,2022-05-31,425488.56340000004
771,2022-06-01,427975.3334
772,2022-06-02,422578.51339999994
773,2022-06-06,423319.2534
774,2022-06-07,426176.3934
775,2022-06-08,425964.7534
776,2022-06-09,437657.86340000003
777,2022-06-10,435276.9134
778,2022-06-13,432631.4134
779,2022-06-14,430832.47339999996
780,2022-06-15,433001.7834
781,2022-06-16,430726.6534
782,2022-06-17,431149.9334
783,2022-06-20,427181.6834
784,2022-06-21,426282.2134
785,2022-06-22,428028.2434
786,2022-06-24,420832.48339999997
787,2022-06-27,431255.7534
788,2022-06-28,420885.3934
789,2022-06-29,427869.51339999994
790,2022-06-30,430250.4634
791,2022-07-01,426282.2134
792,2022-07-04,435488.55340000003
793,2022-07-05,432843.05340000003
794,2022-07-06,426493.8534
795,2022-07-07,430462.1034
796,2022-07-08,430091.73339999997
797,2022-07-12,431149.9334
798,2022-07-14,431837.76339999994
799,2022-07-15,432208.1334
800,2022-07-18,432684.3234
801,2022-07-19,432049.4034
802,2022-07-20,426176.3934
803,2022-07-21,425435.6534
804,2022-07-22,429245.17339999997
805,2022-07-25,425171.1034
806,2022-07-26,423425.0734
807,2022-07-27,422843.06340000004
808,2022-07-28,423795.4434
809,2022-07-29,433054.6934
810,2022-08-01,428557.3434
811,2022-08-02,428716.0734
812,2022-08-03,430091.73339999997
813,2022-08-04,431097.02340000006
814,2022-08-05,429403.9034
815,2022-08-08,431308.6634
816,2022-08-09,431996.4934
817,2022-08-10,407446.2534
818,2022-08-11,428028.2434
819,2022-08-12,421414.4934
820,2022-08-15,426917.1334
821,2022-08-16,430038.8234
822,2022-08-17,430091.73339999997
823,2022-08-18,420038.8334
824,2022-08-19,426335.1234
825,2022-08-22,424906.55340000003
826,2022-08-23,428874.80340000003
827,2022-08-24,433107.6034
828,2022-08-26,431837.76339999994
829,2022-08-29,428239.8834
830,2022-08-30,430462.1034
831,2022-08-31,431784.8534
832,2022-09-01,426335.1234
833,2022-09-02,425118.1934
834,2022-09-05,412843.0734
835,2022-09-06,422631.42339999997
836,2022-09-07,425435.6534
837,2022-09-08,424430.36340000003
838,2022-09-09,431361.5734
839,2022-09-13,425700.2034
840,2022-09-14,426335.1234
841,2022-09-15,425382.7434
842,2022-09-16,406599.6934
843,2022-09-19,407181.7034
844,2022-09-20,406917.1534
845,2022-09-21,409456.8334
846,2022-09-22,420144.6534
847,2022-09-23,420144.6534
848,2022-09-26,424218.72339999996
849,2022-09-27,419668.4634
850,2022-09-29,414906.56340000004
851,2022-09-30,426388.0334
852,2022-10-10,416493.86340000003
853,2022-10-11,418716.0834
854,2022-10-12,419615.55340000003
855,2022-10-13,414959.47339999996
856,2022-10-14,414430.3734
857,2022-10-17,421784.86340000003
858,2022-10-18,420197.56340000004
859,2022-10-19,421414.4934
860,2022-10-20,417022.9634
861,2022-10-21,416440.9534
862,2022-10-24,415541.48339999997
863,2022-10-25,414536.1934
864,2022-10-26,412208.1534
865,2022-10-27,413742.5434
866,2022-10-28,418716.0834
867,2022-10-31,419086.4534
868,2022-11-01,425541.47339999996
869,2022-11-02,419985.92339999997
870,2022-11-03,422948.8834
871,2022-11-04,424218.72339999996
872,2022-11-07,416017.67339999997
873,2022-11-08,415382.7534
874,2022-11-09,416917.1434
875,2022-11-10,420832.48339999997
876,2022-11-11,416070.5834
877,2022-11-14,415753.1234
878,2022-11-15,415276.9334
879,2022-11-17,421202.8534
880,2022-11-18,405171.1234
881,2022-11-21,419562.6434
882,2022-11-22,420303.3834
883,2022-11-24,404589.11340000003
884,2022-11-25,407975.3534
885,2022-11-28,404694.9334
886,2022-11-29,427075.86340000003
887,2022-11-30,425012.3734
888,2022-12-01,418504.4434
889,2022-12-02,418186.98339999997
890,2022-12-05,416282.22339999996
891,2022-12-06,422102.3234
892,2022-12-07,418239.8934
893,2022-12-08,415382.7534
894,2022-12-09,418663.17339999997
895,2022-12-12,419245.1834
896,2022-12-14,415858.9434
897,2022-12-15,418186.98339999997
898,2022-12-16,410091.7534
899,2022-12-19,418927.72339999996
900,2022-12-20,420885.3934
901,2022-12-23,424483.27340000006
902,2022-12-30,412366.8834
